"CFR";"loa"
7626;6.7
7627;5.927
7628;5.99714285714286
7629;6.75333333333333
763;4.23
7630;6.50333333333333
7631;11.18
7632;7.4
7634;14.7209090909091
7635;6.3
7636;13.35
7637;6.222
7638;6.6
7639;6.01142857142857
764;21.6
7640;6.88
7641;6.63
7642;9.86
7643;6.526
7644;6.555
7645;6.38333333333333
7646;6.64714285714286
7647;6.73
7648;6.7
7649;7
765;19.95
7650;6.34
7651;6.5
7652;6.7325
7653;6.878
7654;6.67857142857143
7655;6.508
7656;6.65857142857143
7657;14.13875
7658;14.71
7659;6.64428571428571
766;5.23625
7660;6.5
7661;6.614
7662;10.42
7663;6.83
7664;11.85
7665;6.94571428571429
7666;6.88
7667;7.2
7668;6.90444444444444
7669;6.04
767;9.42
7670;6.76
7671;5.79555555555556
7672;6.6
7673;6.5825
7674;6.5
7675;5.88
7676;6.68
7678;6.32
7679;6.3
768;3.3
7680;6.55
7681;6.65
7682;13.55
7684;6.91333333333333
7685;6.46
7686;6.69142857142857
7687;6.825
7688;13.3
7689;6.62
769;5.92
7690;6.43
7691;5.9125
7692;6.93
7693;6.92
7694;6.64
7695;11.8
7696;6.1
7697;6.56
7699;6.55714285714286
77;11.1
770;9.24
7700;6.46285714285714
7701;6.88
7702;10.97
7703;6.182
7704;6.75
7705;6.61
7706;6.5
7707;6.92666666666667
7709;6.44857142857143
771;4.58
7710;6.5
7711;6.34
7712;6.2
7713;6.5
7714;16.8
7715;10.87
7716;12.95
7717;11.6125
7718;6.42888888888889
7719;6.89
772;4.12
7720;11.13
7721;5.93
7722;6.38
7723;6.72
7724;6.35
7725;11.5
7726;6.93
7727;6.5
7728;17.34375
7729;6.5
773;7.3
7730;6.4
7731;15.8
7733;6.6525
7734;15.25
7735;9.92
7736;6.53
7737;11.7025
7738;12.2833333333333
7739;17.68
774;6.45
7740;6.28
7741;12.76
7742;11.94
7743;6.94285714285714
7744;12.02
7745;18.145
7746;6.43166666666667
7747;12.18
7748;6.63625
7749;5.92
775;12.92
7750;11.98
7752;14.85
7753;12.32
7754;14.4
7755;12.13
7756;11.95
7757;11.5
7758;13.95
7759;6.13
776;4.77
7760;13.8
7761;16.73
7762;12.0444444444444
7763;12.65
7764;12.48
7765;13.96
7766;7.3
7767;12.24
7768;6.4
7769;14.28
777;5.59
7770;15.66
7771;13.37
7772;7.62
7773;16.05
7774;16.02
7775;15.9
7776;15.7
7778;14.13
7779;6.1
778;4.36
7781;6.74
7782;14.87
7783;16.66
7784;13.95
7785;14.9344444444444
7786;12.9
7787;12.9
7788;7.6425
7789;6.55875
779;12.45
7790;14.0714285714286
7791;13
7792;6.38
7793;6.196
7794;7.23714285714286
7795;16.9
7796;13.04
7797;6.34857142857143
7798;14.08
7799;6.92714285714286
78;19.18
780;4.85
7800;6.2
7801;14.09
7802;7.082
7803;9.84
7804;7.5
7805;12.05
7806;12.51
7807;20.9
7808;12
7809;11.55
781;9.5
7810;13.63
7811;11
7812;13.58
7813;15.3
7814;31
7815;31.75
7816;29
7817;29.7
7818;32.73
7819;32.45
782;6.15
7820;26.18
7821;28.15
7822;32.73
7823;32
7824;33.17
7825;32.31
7826;33.3
7827;29.2
7828;32.95
7829;31.9
783;4.555
7830;34.3
7831;32.97
7832;32.6
7833;32.73
7834;32.8
7835;32.8
7836;30.75
7838;31.1
7839;32.05
784;6.37
7840;35.95
7841;31.2
7842;32.8
7843;33.03
7844;32.8
7845;32.31
7846;35.1
7847;29.1
7848;30.55
7849;30.3
785;5.09
7850;31.8
7851;31.05
7852;32.15
7853;29.55
7854;28.78
7855;31.2
7856;31.12
7857;29.6
7858;31.89
7859;30.76
786;5.74
7860;29.42
7861;25.47
7862;33.14
7863;32.8
7864;32.8
7865;31.7
7866;29.62
7867;32.16
7868;31.35
7869;31.3
787;27.3
7870;30.57
7871;34.2
7872;29.2
7873;30.44
7874;32.25
7875;6.67
7876;33.3
7877;31.55
7878;32.4
7879;29.57
788;12.47
7880;29.37
7881;29.57
7882;28.85
7883;29.03
7884;35.8
7885;33.2
7886;7.24375
7887;33.57
7888;37.99
7889;34.1
789;9.76
7890;32.5
7891;30.68
7892;28.9
7893;28.01
7894;37.7
7895;32.79
7896;31.75
7897;32.79
7898;32.79
7899;33
79;21.2
790;26.9
7900;31
7901;32.79
7902;35.25
7903;32.31
7904;32.79
7905;31.45
7906;34.2
7907;36.5
7908;32.3
7909;29.5
791;12.44
7910;34.69
7911;34.69
7912;34.1
7913;29.9
7914;32.96
7915;27.37
7916;35.95
7917;32.3
7918;34.69
7919;38.5
792;18.7
7920;34.69
7921;34.3
7922;38.5
7923;34.69
7924;35.8
7925;34.69
7926;32.8
7927;28.95
7928;30
7929;36.18
793;12.75
7931;38.65
7932;29.48
7933;38.1
7934;35.72
7935;41.4
7936;41.4
7937;40.33
7938;27.9
7939;42.3
794;12.09
7940;41.4
7941;26.682
7942;38.69
7943;52.6
7944;6.91
7945;6.58
7946;6.22
7947;7.76
7948;17.45
7949;17.95
795;9.84
7950;19.57
7951;7.19
7952;5.8
7953;6.23
7954;22
7955;20.84
7956;8
7957;22
7958;21.5
7959;13.59
796;13.65
7960;15.4
7961;7.1375
7962;7.50714285714286
7963;8.85
7964;23.75
7965;18.33
7966;9.15
7967;23.87
7968;15.8
7969;7.55
797;12.99
7970;8.92272727272727
7971;8.6
7972;10.25
7973;33.1
7974;19.45
7975;8.2
7976;5.67
7977;22.77
7978;21.25
7979;13.76
798;15.8
7980;24.32
7981;17.6
7982;20.1
7983;9.75
7984;26.35
7985;20.8
7986;10.67
7987;20.12
7988;9.83
7989;20.38
7990;16.5
7991;10.65
7992;7.25
7993;17.23
7994;10.7
7995;17.95
7996;9
7997;6.05
7998;5.362
7999;6.64
8;24.7
80;8.98
800;11.7
8000;6.71
8001;12.295
8002;24.0354545454545
8003;7.15
8004;9.8
8005;8.75
8006;25.202
8007;19.5
8008;11.9
8009;9.1
801;5.5
8010;27.4
8011;11.82
8012;26.55
8013;23.76
8014;27.3
8015;9.78
8016;17.94
8017;25.66
8018;13.2
8019;5.86
8020;28.4
8021;9.35
8022;22.8
8023;24.26
8024;25.89
8025;28.55
8026;25.3
8027;21.2
8028;13.85
8029;24.7
8030;24.65
8031;12.58
8032;27.5
8033;22.65
8034;27.3
8035;8.23
8036;12.1
8037;22.1
8038;23.99
8039;27.53
804;6
8040;25.75
8041;18.2
8042;7.66
8043;26.15
8044;26.7
8045;30.74
8046;30.2
8047;28.25
8048;27.2
8049;19.4
805;6.3
8050;25.55
8051;27.44
8052;11.75
8053;27.5
8054;6.7
8055;12.3
8056;12.5233333333333
8057;24.65
8058;8.9625
8059;27.6
806;4.71
8060;27
8061;26.3
8063;29.53
8064;28.2
8065;28.1
8066;25.45
8067;26.7
8068;6.7125
8069;26.29
807;3.94
8070;36.5
8071;23
8072;29.9
8073;30.4
8074;28.25
8075;27.8
8076;22.45
8077;24.06
8078;29.08
8079;27.2
808;12.05
8080;32.5
8081;24.9
8082;26.8
8083;27.5
8084;23.35
8085;29.01
8086;24.95
8087;25.14
8088;5.55
8089;25
809;14.9
8090;26.4318181818182
8091;30.35
8092;19.1
8094;31.5
8095;29.31
8096;30.45
8097;33.14
8098;20.64
8099;5.7
81;9.6
810;14.45
8100;28.2
8101;25.89
8102;24.7
8103;24
8105;11.85
8107;6.15142857142857
8108;11.55
8109;6.36375
811;7.17
8111;11.6
8112;10.8
8113;6.12
8114;7.41
8115;27.2
8116;9.2
8117;10.45
8118;11.25
8119;22.77
8120;6.2
8121;31
8122;8.12
8123;27.43
8124;15.07
8125;7.45
8126;27.42
8127;9.08
8128;17.4
8129;7.35
813;14.57
8130;7.73
8131;5.86
8132;6.64
8133;10.25
8134;18.67
8135;5.21
8136;26.17
8137;27.32
8138;12.8
8139;29.1
814;11.6
8140;14.59
8141;8.52
8142;7.5
8143;29.57
8144;11
8145;17.79
8146;24.2
8147;15.65
8148;8.5
815;14
8150;19.08
8151;34.23
8152;19.7
8153;7.03
8154;8
8155;8
8156;8.15
8157;8.3
8158;8.1
8159;6.05
8160;7.8
8161;5.93
8162;6.65
8163;4.55
8164;14.3
8166;9.95
8167;6.5
8168;17.72
8169;9.37
817;4.36
8170;6.5
8171;8.53
8172;6.02
8173;10.45
8174;8.23
8175;8.7
8176;9.15
8177;17.85
8178;6.5
8179;7.58
818;14.4
8180;8.2
8181;5.99
8182;8.86
8183;9.93
8184;6.5
8185;8.07
8186;7.5
8187;8.9
8188;6.15714285714286
8189;8.385
819;15.6
8190;8.8
8191;8.1
8192;9.31
8193;5.1
8194;6.4
8195;10.9
8196;10
8197;8.45
8198;6.61
8199;7.95
82;4.43
820;12
8200;7.81
8201;8.25
8202;7.9
8203;8.7
8205;10.98
8206;10
8207;12.68
8208;10.2
8209;10.9
8210;9.6
8211;9.77
8213;5.98
8215;9.9
8216;10.4
8217;6.5
8218;17.57
8219;17.45
822;14.4
8221;11.1
8222;8.38
8223;7.99
8224;12.1014285714286
8225;7.6
8226;10.31
8227;7.5
8228;17.67
8229;6.05
823;11.5
8230;6.68
8231;8.06
8232;6.818
8233;7.1
8234;11.73
8235;13.2
8236;7.15
8237;6.55
8238;5.3
8239;7.45
824;6.22
8240;8.65
8241;9.45
8242;9.2
8243;9.3
8244;4.9
8245;4.8
8246;6.8
8247;5.45
8248;4.23
8249;4.98
825;15.22
8250;12.14
8251;7.28285714285714
8252;6
8253;9.54
8254;5.73
8255;6.04
8256;7.52
8257;8.29
8258;6.15
8259;8.52
826;14.8571428571429
8260;8.98
8261;6.35
8262;9.87
8263;6.51
8264;8.15428571428571
8265;6.4
8266;8.5
8267;5.95
8268;10.73
8269;11.94
827;14.93
8270;6.01
8271;6.05
8272;9.1
8273;7.42
8274;9.5
8275;9.68
8276;12.2333333333333
8277;8.35
8278;4.8
8279;7.4
828;5.67
8280;9.2
8281;9.92
8282;5.21
8283;5.78
8284;9.45
8285;8.74333333333333
8286;5.86
8287;6.04
8288;7.2
8289;5.33
829;6.02
8290;6.48
8291;6.04
8292;7
8293;7.97
8294;6.4
8295;7.9
8296;16.5636363636364
8297;8.07
8298;14.45
8299;9.71
83;4
830;8.57
8300;7.56
8301;6.43
8302;4.54
8303;6.8
8304;6.88
8305;5.35
8306;6.1
8307;5.94
8308;10.39
8309;9.96
831;14.49
8310;10
8311;7.25
8312;20.14
8314;7.92
8315;8.72
8316;9.66
8317;12.2
8318;9.2
8319;7.43
832;5.38
8320;10.5625
8321;6.55
8322;6.4
8323;7.03333333333333
8324;7.4
8325;4.94
8326;7.02
8327;7.45
8328;13.05
8329;8
833;18.3
8330;10.01
8331;10.8
8332;7.35
8333;10.75
8334;10.7
8335;9.03
8336;8
8337;7.6
8338;8.4
8339;8
834;15.5
8340;6.15
8341;7.15
8342;9.7
8343;9.07
8344;10.8
8345;7.35
8346;8.85714285714286
8348;7.54
8349;10.8
835;14.11
8350;13.07
8351;9.62857142857143
8352;7.3
8353;6.7
8354;9.2
8355;8.5
8356;16
8357;18.75
8358;5.5
8359;5.54
836;17.78
8360;6.6
8361;10.1
8362;7.55
8363;11.2
8364;10.4
8365;12.38
8366;6.7
8367;6.5
8368;6.3
8369;5.52
837;14.6
8370;6.85
8371;8.685
8372;6.8
8373;6.17
8374;8
8375;4.98
8376;8.4
8377;6.78875
8378;9.27
8379;6.8
838;14.88
8380;10.3
8381;6.54
8383;21.21
8384;11.3363636363636
8385;9.35
8386;8.03
8387;7.3
8388;20.28
8389;7
839;17.16
8390;6.8
8391;12.1
8392;12.44
8393;7.8
8394;8.5
8395;7.76
8396;6.7
8397;6.15
8398;6.94
8399;8.6
84;4.4
840;8.4
8400;13.24
8401;6.45
8402;12.96
8403;9.3
8404;6.5
8405;9.75
8406;8.8
8407;7.15
8408;8.3
841;4.7
8410;8
8411;8.3
8412;6.7
8413;8.26
8414;8.83
8415;12.748
8416;8.2
8417;7.5
8418;11.15
8419;11.4
842;5.6
8420;5.15
8421;7.55
8422;8.31
8423;8.95
8424;16.99
8425;9.5
8426;7.3
8427;10.55
8428;8.3
8429;11.25
843;4.8
8430;9.4
8431;6.4
8432;5.92
8433;10
8434;8.96
8435;6.5
8436;6.5
8437;11.58
8438;6.68
8439;17.99
844;4.74
8440;16
8441;5.98
8442;6.21
8443;9.1
8444;8.15
8445;7.5
8446;13.69
8447;8.54
8448;16.1
8449;11.8
845;4.74
8450;8.7
8451;9.2
8452;10.75
8453;9.64
8454;9.1
8455;6.1
8456;11.1
8457;7.55
8458;19.2
8459;17.26
846;4.93
8461;7.78
8462;21.5
8463;17.95
8464;21.1
8465;6.3
8466;19.35
8467;21.3
8468;7.044
8469;21
847;5.77
8470;20.4
8471;7.02
8472;22.5
8473;15.52
8474;17.45
8475;22.96
8476;20.05
8477;6.85
8478;6.77
8479;18.14
848;5.61
8480;9.7
8481;21
8482;9.35
8483;7.5
8484;10.14
8485;10.25
8486;5.36
8487;21
8488;13.6
8489;19.38
849;4.99
8490;6.3
8491;6.7
8492;22.57
8493;7.65
8494;20.58
8495;9.05
8496;16.57
8497;6.68
8499;21.97
85;8.09
850;5.69
8500;7.33333333333333
8501;7.6
8502;6.61
8503;10.16
8505;6.3
8506;5.15
8507;22.75
8508;15.2
8509;18.4
851;5.19
8511;14.025
8512;11.1
8513;18.23
8515;18.55
8516;10
8517;14.77
8518;12.81
8519;16.5
852;7.2
8520;4.75
8521;7.15
8522;5.58
8523;6.35
8524;6.54
8525;12.1
8526;9.12
8527;6.5
8528;8.4
8529;7.3
853;4.93
8530;21.07
8532;6.57
8533;6.42
8534;6.45
8536;11.11
8538;9.4
8539;12.1
854;4.5
8540;4.6
8541;5.83
8543;5.75
8544;6.65
8545;7.96
8546;7
8547;4.6
8549;7.67
855;4.615
8550;7.59
8551;11.75
8552;18.84
8553;6.69
8554;5.79
8555;8.1
8556;6.36
8557;7.005
8558;5.06
8559;7.49
856;4.82
8560;8.05
8561;6.05
8562;6.5
8564;9.03
8566;6.48
8567;5.78
8568;8.2
8569;8.1
857;4.63
8570;5.4
8571;6.2
8572;6.4
8573;6.85
8574;6.6
8575;6.07
8576;6.65
8577;6.9
8578;7.35
8579;6.45
858;4.67
8580;6.365
8581;6.85
8582;6.35
8583;7.05
8584;6.9
8585;6.65
8586;6.11
8587;6.78
8588;7.2
8589;7.5
859;5.25
8590;6.35
8591;6.4
8592;6.5
8593;6.45
8594;6.75
8595;7.35
8596;6.35
8597;8.7
8598;8.3
8599;10.696
8600;6.55
8601;6.45
8602;5.96
8603;4.53
8604;6.3
8605;5.9
8606;7.31
8607;7.2
8608;8.4
8609;5.59285714285714
861;12.05
8610;6.87
8611;9.4
8612;6.20428571428571
8613;8.2
8614;6.21
8615;6
8616;6.56666666666667
8617;5.11714285714286
8618;7.05
8619;5.15
862;5.43
8620;6.12
8621;5.73
8622;6.6
8623;5.55
8624;6.85
8625;7
8626;6.9
8627;11.6
8628;13.8
8629;6.752
863;19.51
8630;6.7
8631;6.6
8632;6.45
8633;14.03
8634;14.62
8635;10
8636;8.56
8637;7.31
8638;6
8639;9
864;13.75
8641;6
8642;6
8643;5.44
8644;7
8645;5.6
8646;6.55
8647;10.64
8648;6.4
8649;5
865;12.34
8650;10.16
8651;11.64
8652;6
8653;7.3
8654;10.45
8656;6.73
8657;9.65
8658;7.95
8659;7.5
866;6.23
8660;4.8
8661;8.15
8662;5.15
8663;21.22
8664;5.15
8665;8.6
8666;6.3
8667;8.35
8668;7.1
8669;5.98
867;5.36
8670;26.19
8671;9.88
8672;7.1
8673;9.57
8674;6.04
8675;9.04
8676;6.05
8677;11.27
8678;7.3
8679;17.05
868;4.35
8680;5.26
8681;10.75
8682;13.85
8683;7.36
8684;7.64
8685;6.28
8686;8.6
8688;13.2311111111111
8689;6.31
869;12.61
8690;9.88666666666667
8691;12.36
8692;6.38
8693;6.74
8694;7.98
8695;6.2
8696;5.45
8697;19
8698;6.6
8699;5
87;8.84
870;13.6
8700;6.17
8701;8.2
8702;6.29090909090909
8703;5.75
8704;5.4
8705;4.08
8706;10.7
8707;22.25
8708;7.678
8709;12.6
871;13.8
8710;14
8711;13.51
8712;8.9
8713;10.95
8714;19.79
8715;11.31
8717;20.56
8718;8.5
8719;9.6
872;11.3
8720;7.94
8721;11.13
8722;11.562
8723;18.88
8724;12.86
8725;12.86
8726;7.72
8727;13.2618181818182
8728;12.86
8729;13.19
873;13.1
8730;19.22
8731;14.25
8732;18.13
8733;7.15
8734;9.12
8735;26.28
8736;10.84
8737;25.4285714285714
8738;9.1
8739;6.8
874;22.5
8740;20.6
8741;6.17428571428571
8742;6.51857142857143
8744;9.69
8745;12.72
8746;12
8747;14.83
8748;7.95
8749;9.18
875;6.24
8750;5.75
8751;5.68
8752;5.54
8753;5.1
8754;5
8755;5.4
8756;5.06
8757;13
8758;5.2
8759;15.455
876;4.07
8760;8.48
8761;16.14
8762;5.9
8763;6.72
8764;6.02
8765;5.58777777777778
8766;4.66
8767;4.66
8768;5.68
8769;6.45
8770;6.47
8771;10.76
8772;17.6
8773;8.4
8774;5.95
8775;16.23
8776;7.37
8777;4.7
8778;7.01
8779;7.29
878;14.6
8780;12.375
8782;5.43
8783;5.4
8784;5.5
8785;16.551
8786;13.21
8787;6.78
8788;5.6
8789;6.6
879;5.55
8790;5.66
8791;5.85
8792;6.15
8793;5.72
8794;6
8795;6.97
8796;8.18
8797;7.15
8798;6.6
8799;5.68
88;27.17
880;5
8800;11.7
8801;12.78
8802;12.2
8803;7.6
8804;6.28
8805;8.51
8806;8.25
8807;8.5
8808;10.31
8809;6.2
881;14.66
8810;6.42
8811;5.65
8812;5.9
8813;9
8814;12.15
8815;8
8816;8.07
8817;6.75
8818;8.22
8819;13.98
882;8.08
8820;12.2
8821;12.63
8822;9.57
8823;5.5
8824;18.04
8825;11.1
8826;5.46
8828;10.3
8829;9.92
883;5.24
8830;12.62
8831;7.39
8832;4.7
8833;18.645
8834;5.85
8835;6.25
8836;24.92
8837;5.48
8838;7.67
8839;4.58
884;9.10909090909091
8840;20.8
8841;3.72
8842;9.96
8843;10.97
8844;11.14
8845;9.85
8846;10.4
8847;4
8848;8.33
8849;9.6
885;14.95
8850;9
8851;10.01
8852;6.95
8853;7.4
8855;7.45
8856;8.1
8857;10.09
8858;4
886;14.96
8860;8.75
8861;7.03
8862;9.74
8863;9.68
8864;9.35
8865;12.49
8866;13.42
8867;4.2
8868;4.75
8869;37.55
887;14.96
8870;4.3
8871;3.65
8872;40
8874;6.15
8875;3.3
8877;6
8878;5.7
8879;21.7
888;4.85
8880;4.8
8881;5.35
8882;5.3
8883;5.81
8884;5.38
8885;5.69
8886;4.7
8887;4.91428571428571
8888;5.68
8889;4.77
889;7.94
8890;8.6
8891;5.34
8892;4.96
8893;12.07
8894;6.15
8895;7.58571428571429
8896;7.1
8897;20
8898;43.78
8899;8.95
89;23.9
890;11.7828571428571
8900;5.57
8901;10.3333333333333
8902;4.9
8903;6.65
8904;5.62
8905;4.09
8906;5.1
8907;22.17
8908;13.25
8909;5.4
891;4.76
8910;6.05
8911;6.15
8912;4.35
8913;7.73
8914;45.6309523809524
8915;4.7
8916;4
8917;7.27
8918;5.00727272727273
8919;5.75
892;11.7
8920;5.09
8921;4.46
8922;5.08
8923;5
8924;24.6
8925;5.05
8926;3.5
8927;5.5575
8928;3.63
8929;4.2
893;6.15
8930;4
8931;4.17
8932;12.73
8933;5.065
8934;4.86
8935;13.39
8936;4.4
8937;6.58
8938;10.93
8939;4.4
894;6.25
8941;8.7
8942;7.93333333333333
8943;7.4
8944;8.9
8945;8.92
8946;5.57
8947;8.1
8948;18.5
8949;10.21
895;5.37
8950;8.5
8951;21.3
8952;20.75
8953;9.37142857142857
8954;7.17
8955;8.225
8956;15.534
8957;23.43
8958;8.96
8959;11.48
896;5.92
8960;7.08
8961;7.9
8962;6.65
8964;7.95
8965;7.8
8966;17.96
8967;17.99
8968;6.85
8969;7.03
897;7.22
8970;7.35
8971;5.945
8972;5.7
8973;20.4
8974;13.47
8975;9.95
8976;10.6
8977;6.1
8978;17.19
8979;22.81
898;8.55
8980;22.6028571428571
8981;18.42
8982;8.37222222222222
8983;21.7
8984;18.81
8985;10.76
8986;7.61
8987;14.07
8988;6.35
8989;19.3
899;4.12
8990;6.59
8991;22.6
8992;23.25
8993;26.05
8994;6.75
8995;5.75
8996;5.05
8997;5.5
8998;5.18
8999;5.85
9;14.74
90;25.96
9000;4.2
9001;5.9
9002;4.8
9003;5.45
9004;4.35
9005;5.04
9006;5.01
9007;6.2
9008;5.67
9009;4.85
901;6.43142857142857
9010;6.26
9011;4.96
9012;5.3
9013;5.38
9014;6.5
9015;5.22
9016;5.55
9017;5.8
9018;5.5
9019;5.24
9020;9.05
9021;5.5
9022;6.3
9023;6.4
9024;4.79
9025;5.37777777777778
9026;5.49
9027;5.5
9028;7.35
903;9.5
9030;5.56
9031;4.1
9032;6
9033;11.006
9034;5.72142857142857
9035;5.87
9036;5.9
9037;8.8
9038;5.48
9039;5.93
904;5.22
9040;7.368
9041;17.71
9042;5.94
9043;5.4
9044;6.02
9045;8.03
9046;5.95
9047;10.5661538461538
9048;26.34
9049;7.15
905;8.26
9050;6.82
9051;4.67
9052;6.6
9053;4.53
9054;5.52
9055;3.84
9057;6.4
9058;6.14
9059;6.35
9060;7.6
9061;5.65
9062;14.55
9063;17.17
9064;9.3
9065;5.1
9066;21.3
9067;18.15
9068;19.6
9069;19.45
907;9.4
9070;7.92
9071;22.44
9072;9.24
9073;17.49
9074;25.2
9075;18.65
9076;18.2
9078;6.6
9079;9.32
908;4.65
9081;6.7
9082;28.36
9083;25.9
9084;8.9
9085;18.5
9086;16
9087;23.1
9088;13
9089;12.2
909;13.29
9090;5.5
9091;6.64
9092;11.93
9093;6.75
9094;14.06
9095;11.75
9096;5.7
9097;6.22
9098;15.53
9099;14.3
91;17.06
910;5.84
9100;7.87
9101;4.41
9102;6.32
9103;5.96
9104;5.53
9105;6.05
9106;5.24
9107;6.32
9108;7.33
9109;5.35
911;5.9
9110;6.25
9111;7.45
9112;5.36
9113;4.3
9114;4.5
9115;4.5
9116;4.68
9117;6.75
9118;4.1
9119;8.74846153846154
9120;5.9
9121;4.7
9122;4.43
9123;5.50363636363636
9124;6.65
9125;4.58285714285714
9126;4.67
9128;5.1
9129;7.15
9130;5.5
9131;5.99
9132;8.05
9133;7.48
9134;5.28
9135;6
9136;4.15
9137;4.67
9138;8.2
9139;6.34
914;4.24
9140;5.92818181818182
9141;4.6
9142;5.15
9143;5.65
9144;5.92
9145;4.86
9146;4.6
9147;5.60666666666667
9148;6.45
9149;5.365
915;5.05
9150;5.1
9151;5.06
9152;5.4
9153;4.05
9154;4.35
9155;4.41
9156;6.18
9157;6.2
9158;5.8
9159;5
916;4.4
9160;5.09
9161;6.48
9162;6.84111111111111
9163;6.55
9164;5.9
9165;4.5
9166;7.3
9167;7.8
9168;6
9169;6.51
917;11.5
9170;6.09
9171;7.5
9172;6.82
9173;3.84666666666667
9174;4.5
9175;6.18
9176;6.68125
9177;6.47
9178;9.15
9179;6.6
918;5.14
9180;6.36
9181;10.74
9182;7.95
9183;4.7
9184;6.9
9185;6.59375
9186;5
9187;5
9188;4.5
9189;6.35
919;5.75
9190;7.05
9191;6.9
9192;6
9193;6.7
9194;6.16
9195;6.85
9196;4.65
9197;17.62
9198;10.85
9199;6
92;22.7
920;11.38
9200;9.97
9201;6.73
9202;7.56818181818182
9203;4.72
9204;10.38
9205;6.98
9206;6.65
9207;5.18
9208;8.4
9209;6.30444444444444
921;11.08
9211;9.93
9212;10.3672727272727
9213;7.9
9214;8.2
9215;6.9
9216;4.94
9217;6.83846153846154
9218;6.47
9219;8.64
922;8.52
9220;9.86
9221;5.1
9222;7.13
9223;12
9224;9.4
9225;5.3
9226;6.95
9227;5.65
9228;7.43
9229;6.9
923;5.4
9230;4.72
9231;5.32
9232;8.065
9233;7.3
9234;6.05
9235;5.9
9236;6.5
9237;30.02
9238;7.55
9239;7.3
924;4.54
9240;7.35
9241;5.3
9242;7.85
9243;25.26
9244;8.76
9245;8.29
9246;7.06
9247;4.7
9248;6.34
9249;7.61
925;6.67
9250;7.24
9251;6.7
9252;6.65
9253;7.67555555555556
9254;8.92888888888889
9255;7.4
9256;14.85
9257;27.25
9258;6.6
9259;5.15
926;8.02
9260;7.72
9261;7.64
9262;7.55
9263;9.7
9264;7.47
9265;7.46
9266;7.81
9267;6.2
9268;5.85
9269;4.93
927;5.6
9270;8.21
9271;6.02285714285714
9272;7.33428571428571
9273;7.27
9274;8.72
9275;5.51
9276;7.15
9277;5.65
9278;6.9
9279;7.42
928;4.97
9280;4.14
9281;7.09
9282;7.87
9283;6.1
9284;6.18
9285;5.45
9286;12.69
9287;6.13
9288;12.24
929;4.12
9290;11.59
9291;6.2
9292;6
9294;6
9295;6.51
9296;7.44
9297;7.42
9298;6.83
9299;6.3
93;5.06666666666667
930;4.17
9300;6.07333333333333
9301;5.7
9302;7.41
9303;14.28
9304;4.95
9305;6.83
9306;12.65
9307;12.6
9308;7.94
9309;7.05
931;11.85
9310;6.45
9311;5.38
9312;5.4
9314;4.4
9315;5.05
9316;6.5
9317;4.8
9318;3.88
9319;5.65
932;7.55
9320;5.3
9321;5.7
9322;5
9323;6.5
9324;5.82
9325;6.38
9326;7.14
9327;5.8
9328;6.42
9329;6.35
933;9.09
9330;6
9331;5.95
9332;5.69
9333;6.59
9334;7.3
9335;5.65
9336;6.6
9338;5.62
9339;5.25
934;3.41
9340;6.8
9341;5.92
9342;10.15
9343;4.77
9344;6.5
9345;7.9
9346;6
9347;4.4
9348;6.05
9349;8.2
935;4.83
9350;9.1
9352;7.25
9353;5.76
9354;5.8
9355;7.25
9357;5
9358;8.9
9359;5.33
936;5.1
9360;11.1
9361;7.2
9362;7.1
9363;7.45
9364;6.44
9365;8.36333333333333
9366;13.21
9367;7.42
9368;7.28
9369;6.5
937;4.2
9370;7.5
9371;5.6
9372;7.1
9373;11.05
9374;8.4
9375;4.96
9376;7.9
9377;6.1
9378;4.65
9379;12.02
938;9.6
9380;5.41
9381;5.14
9382;5.8
9383;7.99
9384;5.83
9385;10.2
9386;4.1
9387;12.47375
9388;7.8
9389;6.24
939;8.2
9390;10.6
9391;9.3
9392;15.55
9393;11.2
9394;11.38
9395;8.48
9396;16.1
9397;18.93
9398;4.6
9399;5.6
94;21.1
940;11.38
9400;4.26
9401;5.94
9402;12.1
9403;5.7
9405;8.32
9406;4.77
9407;8.4
9408;15.57
9409;5.7
941;7.11
9410;11.05
9411;13.03
9412;7.95
9413;10.1
9414;14.38
9415;13.62
9416;13.7
9417;19.92
9418;9.3
9419;10.88
942;10.05
9420;18.03
9421;7.8
9422;14.88
9423;10.6254545454545
9424;6.92
9425;24.4
9426;3.6
9427;14.16
9428;12.14
9429;10.2291666666667
943;9.48
9430;6.525
9431;15.4
9432;10.65
9433;4.45
9434;10.5733333333333
9435;9.95
9436;11.9
9437;9.8
9438;24.9
9439;6.57
944;4.95
9440;11.09
9441;12.97
9442;8.97
9443;13.17
9444;9.86666666666667
9445;4.3
9446;5.07
9447;4.25
9448;6.02
9449;13.1045454545455
9450;13.4
9451;4.25
9452;11.14
9453;13.47
9454;13.7
9455;9.82
9456;9.9125
9457;13.43
9458;29
9459;8.03
946;4.3
9460;9.02
9461;15.6
9462;25.57
9463;14.85
9464;8.47
9465;6.78
9466;18.7
9467;12.76
9468;12.37
9469;12.66
947;11.9
9470;12.89
9471;8.8
9472;11.1
9473;4.2
9474;9.92
9475;13.15
9476;11.85
9477;13.8
9478;4.78
9479;10.53
948;11.96
9480;9.13
9481;19.19
9482;17.22
9483;12.7
9484;9.11
9485;8.22
9486;10.6
9487;10
9488;8.275
9489;13.26
949;13
9490;10.87
